environment,condition,seed,rep,run,time,event,last_gen,first_crossing
baseline,pure_rl,2007,6,base_w500_purerl_h128_noeps_lr0.01_seed2007_r6,20.0,1,1000.0,6.0
baseline,pure_rl,2007,7,base_w500_purerl_h128_noeps_lr0.01_seed2007_r7,25.0,1,1000.0,6.0
baseline,pure_rl,2007,8,base_w500_purerl_h128_noeps_lr0.01_seed2007_r8,14.0,1,1000.0,7.0
baseline,pure_rl,2007,9,base_w500_purerl_h128_noeps_lr0.01_seed2007_r9,156.0,1,1000.0,6.0
baseline,pure_rl,2007,10,base_w500_purerl_h128_noeps_lr0.01_seed2007_r10,20.0,1,1000.0,6.0
baseline,pure_rl,2008,1,base_w500_purerl_h128_noeps_lr0.01_seed2008_r1,23.0,1,1000.0,6.0
baseline,pure_rl,2008,2,base_w500_purerl_h128_noeps_lr0.01_seed2008_r2,33.0,1,1000.0,11.0
baseline,pure_rl,2008,3,base_w500_purerl_h128_noeps_lr0.01_seed2008_r3,58.0,1,1000.0,14.0
baseline,pure_rl,2008,4,base_w500_purerl_h128_noeps_lr0.01_seed2008_r4,53.0,1,1000.0,6.0
baseline,pure_rl,2008,5,base_w500_purerl_h128_noeps_lr0.01_seed2008_r5,35.0,1,1000.0,6.0
baseline,pure_rl,2008,6,base_w500_purerl_h128_noeps_lr0.01_seed2008_r6,23.0,1,1000.0,6.0
baseline,pure_rl,2008,7,base_w500_purerl_h128_noeps_lr0.01_seed2008_r7,23.0,1,1000.0,6.0
baseline,pure_rl,2008,8,base_w500_purerl_h128_noeps_lr0.01_seed2008_r8,30.0,1,1000.0,6.0
baseline,pure_rl,2008,9,base_w500_purerl_h128_noeps_lr0.01_seed2008_r9,21.0,1,1000.0,5.0
baseline,pure_rl,2008,10,base_w500_purerl_h128_noeps_lr0.01_seed2008_r10,35.0,1,1000.0,6.0
baseline,pure_rl,2009,1,base_w500_purerl_h128_noeps_lr0.01_seed2009_r1,22.0,1,1000.0,5.0
baseline,pure_rl,2009,2,base_w500_purerl_h128_noeps_lr0.01_seed2009_r2,35.0,1,1000.0,11.0
baseline,pure_rl,2009,3,base_w500_purerl_h128_noeps_lr0.01_seed2009_r3,53.0,1,1000.0,11.0
baseline,pure_rl,2009,4,base_w500_purerl_h128_noeps_lr0.01_seed2009_r4,24.0,1,1000.0,11.0
baseline,pure_rl,2009,5,base_w500_purerl_h128_noeps_lr0.01_seed2009_r5,27.0,1,1000.0,5.0
baseline,pure_rl,2009,6,base_w500_purerl_h128_noeps_lr0.01_seed2009_r6,21.0,1,1000.0,5.0
baseline,pure_rl,2009,7,base_w500_purerl_h128_noeps_lr0.01_seed2009_r7,35.0,1,1000.0,5.0
baseline,pure_rl,2009,8,base_w500_purerl_h128_noeps_lr0.01_seed2009_r8,26.0,1,1000.0,5.0
baseline,pure_rl,2009,9,base_w500_purerl_h128_noeps_lr0.01_seed2009_r9,110.0,1,1000.0,11.0
baseline,pure_rl,2009,10,base_w500_purerl_h128_noeps_lr0.01_seed2009_r10,29.0,1,1000.0,5.0
baseline,pure_rl,2010,1,base_w500_purerl_h128_noeps_lr0.01_seed2010_r1,32.0,1,1000.0,8.0
baseline,pure_rl,2010,2,base_w500_purerl_h128_noeps_lr0.01_seed2010_r2,51.0,1,1000.0,8.0
baseline,pure_rl,2010,3,base_w500_purerl_h128_noeps_lr0.01_seed2010_r3,80.0,1,1000.0,4.0
baseline,pure_rl,2010,4,base_w500_purerl_h128_noeps_lr0.01_seed2010_r4,101.0,1,1000.0,8.0
baseline,pure_rl,2010,5,base_w500_purerl_h128_noeps_lr0.01_seed2010_r5,26.0,1,1000.0,8.0
baseline,pure_rl,2010,6,base_w500_purerl_h128_noeps_lr0.01_seed2010_r6,20.0,1,1000.0,4.0
baseline,pure_rl,2010,7,base_w500_purerl_h128_noeps_lr0.01_seed2010_r7,29.0,1,1000.0,8.0
baseline,pure_rl,2010,8,base_w500_purerl_h128_noeps_lr0.01_seed2010_r8,19.0,1,1000.0,6.0
baseline,pure_rl,2010,9,base_w500_purerl_h128_noeps_lr0.01_seed2010_r9,20.0,1,1000.0,6.0
baseline,pure_rl,2010,10,base_w500_purerl_h128_noeps_lr0.01_seed2010_r10,29.0,1,1000.0,5.0
hard,evolution,2001,1,roam60d5_w500_evolution_h128_seed2001_r1,109.0,1,1000.0,64.0
hard,evolution,2001,2,roam60d5_w500_evolution_h128_seed2001_r2,100.0,1,1000.0,56.0
hard,evolution,2001,3,roam60d5_w500_evolution_h128_seed2001_r3,1000.0,0,1000.0,31.0
hard,evolution,2001,4,roam60d5_w500_evolution_h128_seed2001_r4,103.0,1,1000.0,34.0
hard,evolution,2001,5,roam60d5_w500_evolution_h128_seed2001_r5,804.0,1,1000.0,477.0
hard,evolution,2001,6,roam60d5_w500_evolution_h128_seed2001_r6,462.0,1,1000.0,405.0
hard,evolution,2001,7,roam60d5_w500_evolution_h128_seed2001_r7,453.0,1,1000.0,399.0
hard,evolution,2001,8,roam60d5_w500_evolution_h128_seed2001_r8,663.0,1,1000.0,330.0
hard,evolution,2001,9,roam60d5_w500_evolution_h128_seed2001_r9,309.0,1,1000.0,195.0
hard,evolution,2001,10,roam60d5_w500_evolution_h128_seed2001_r10,112.0,1,1000.0,46.0
hard,evolution,2002,1,roam60d5_w500_evolution_h128_seed2002_r1,1000.0,0,1000.0,83.0
hard,evolution,2002,2,roam60d5_w500_evolution_h128_seed2002_r2,201.0,1,1000.0,19.0
hard,evolution,2002,3,roam60d5_w500_evolution_h128_seed2002_r3,106.0,1,1000.0,86.0
hard,evolution,2002,4,roam60d5_w500_evolution_h128_seed2002_r4,103.0,1,1000.0,64.0
hard,evolution,2002,5,roam60d5_w500_evolution_h128_seed2002_r5,88.0,1,1000.0,43.0
hard,evolution,2002,6,roam60d5_w500_evolution_h128_seed2002_r6,112.0,1,1000.0,43.0
hard,evolution,2002,7,roam60d5_w500_evolution_h128_seed2002_r7,142.0,1,1000.0,43.0
hard,evolution,2002,8,roam60d5_w500_evolution_h128_seed2002_r8,438.0,1,1000.0,420.0
hard,evolution,2002,9,roam60d5_w500_evolution_h128_seed2002_r9,123.0,1,1000.0,117.0
hard,evolution,2002,10,roam60d5_w500_evolution_h128_seed2002_r10,88.0,1,1000.0,43.0
hard,evolution,2003,1,roam60d5_w500_evolution_h128_seed2003_r1,175.0,1,1000.0,79.0
hard,evolution,2003,2,roam60d5_w500_evolution_h128_seed2003_r2,124.0,1,1000.0,22.0
hard,evolution,2003,3,roam60d5_w500_evolution_h128_seed2003_r3,130.0,1,1000.0,97.0
hard,evolution,2003,4,roam60d5_w500_evolution_h128_seed2003_r4,555.0,1,1000.0,357.0
hard,evolution,2003,5,roam60d5_w500_evolution_h128_seed2003_r5,97.0,1,1000.0,28.0
hard,evolution,2003,6,roam60d5_w500_evolution_h128_seed2003_r6,255.0,1,1000.0,25.0
hard,evolution,2003,7,roam60d5_w500_evolution_h128_seed2003_r7,405.0,1,1000.0,171.0
hard,evolution,2003,8,roam60d5_w500_evolution_h128_seed2003_r8,777.0,1,1000.0,201.0
hard,evolution,2003,9,roam60d5_w500_evolution_h128_seed2003_r9,727.0,1,1000.0,303.0
hard,evolution,2003,10,roam60d5_w500_evolution_h128_seed2003_r10,277.0,1,1000.0,43.0
hard,evolution,2004,1,roam60d5_w500_evolution_h128_seed2004_r1,103.0,1,1000.0,43.0
hard,evolution,2004,2,roam60d5_w500_evolution_h128_seed2004_r2,117.0,1,1000.0,25.0
hard,evolution,2004,3,roam60d5_w500_evolution_h128_seed2004_r3,538.0,1,1000.0,144.0
hard,evolution,2004,4,roam60d5_w500_evolution_h128_seed2004_r4,97.0,1,1000.0,34.0
hard,evolution,2004,5,roam60d5_w500_evolution_h128_seed2004_r5,127.0,1,1000.0,28.0
hard,evolution,2004,6,roam60d5_w500_evolution_h128_seed2004_r6,1000.0,0,1000.0,234.0
hard,evolution,2004,7,roam60d5_w500_evolution_h128_seed2004_r7,678.0,1,1000.0,264.0
hard,evolution,2004,8,roam60d5_w500_evolution_h128_seed2004_r8,642.0,1,1000.0,174.0
hard,evolution,2004,9,roam60d5_w500_evolution_h128_seed2004_r9,717.0,1,1000.0,294.0
hard,evolution,2004,10,roam60d5_w500_evolution_h128_seed2004_r10,957.0,1,1000.0,28.0
hard,evolution,2005,1,roam60d5_w500_evolution_h128_seed2005_r1,183.0,1,1000.0,133.0
hard,evolution,2005,2,roam60d5_w500_evolution_h128_seed2005_r2,735.0,1,1000.0,546.0
hard,evolution,2005,3,roam60d5_w500_evolution_h128_seed2005_r3,670.0,1,1000.0,237.0
hard,evolution,2005,4,roam60d5_w500_evolution_h128_seed2005_r4,1000.0,0,1000.0,255.0
hard,evolution,2005,5,roam60d5_w500_evolution_h128_seed2005_r5,115.0,1,1000.0,91.0
hard,evolution,2005,6,roam60d5_w500_evolution_h128_seed2005_r6,316.0,1,1000.0,309.0
hard,evolution,2005,7,roam60d5_w500_evolution_h128_seed2005_r7,909.0,1,1000.0,813.0
hard,evolution,2005,8,roam60d5_w500_evolution_h128_seed2005_r8,1000.0,0,1000.0,567.0
hard,evolution,2005,9,roam60d5_w500_evolution_h128_seed2005_r9,1000.0,0,1000.0,474.0
hard,evolution,2005,10,roam60d5_w500_evolution_h128_seed2005_r10,109.0,1,1000.0,37.0
hard,evolution,2006,1,roam60d5_w500_evolution_h128_seed2006_r1,121.0,1,1000.0,91.0
hard,evolution,2006,2,roam60d5_w500_evolution_h128_seed2006_r2,238.0,1,1000.0,31.0
hard,evolution,2006,3,roam60d5_w500_evolution_h128_seed2006_r3,663.0,1,1000.0,25.0
hard,evolution,2006,4,roam60d5_w500_evolution_h128_seed2006_r4,211.0,1,1000.0,19.0
hard,evolution,2006,5,roam60d5_w500_evolution_h128_seed2006_r5,531.0,1,1000.0,61.0
hard,evolution,2006,6,roam60d5_w500_evolution_h128_seed2006_r6,921.0,1,1000.0,81.0
hard,evolution,2006,7,roam60d5_w500_evolution_h128_seed2006_r7,1000.0,0,1000.0,516.0
hard,evolution,2006,8,roam60d5_w500_evolution_h128_seed2006_r8,253.0,1,1000.0,249.0
hard,evolution,2006,9,roam60d5_w500_evolution_h128_seed2006_r9,808.0,1,1000.0,22.0
hard,evolution,2006,10,roam60d5_w500_evolution_h128_seed2006_r10,1000.0,0,1000.0,229.0
hard,evolution,2007,1,roam60d5_w500_evolution_h128_seed2007_r1,726.0,1,1000.0,31.0
hard,evolution,2007,2,roam60d5_w500_evolution_h128_seed2007_r2,796.0,1,1000.0,31.0
hard,evolution,2007,3,roam60d5_w500_evolution_h128_seed2007_r3,609.0,1,1000.0,207.0
hard,evolution,2007,4,roam60d5_w500_evolution_h128_seed2007_r4,145.0,1,1000.0,31.0
hard,evolution,2007,5,roam60d5_w500_evolution_h128_seed2007_r5,115.0,1,1000.0,62.0
hard,evolution,2007,6,roam60d5_w500_evolution_h128_seed2007_r6,435.0,1,1000.0,28.0
hard,evolution,2007,7,roam60d5_w500_evolution_h128_seed2007_r7,76.0,1,1000.0,28.0
hard,evolution,2007,8,roam60d5_w500_evolution_h128_seed2007_r8,873.0,1,1000.0,186.0
hard,evolution,2007,9,roam60d5_w500_evolution_h128_seed2007_r9,711.0,1,1000.0,462.0
hard,evolution,2007,10,roam60d5_w500_evolution_h128_seed2007_r10,471.0,1,1000.0,216.0
hard,evolution,2008,1,roam60d5_w500_evolution_h128_seed2008_r1,115.0,1,1000.0,59.0
hard,evolution,2008,2,roam60d5_w500_evolution_h128_seed2008_r2,436.0,1,1000.0,328.0
hard,evolution,2008,3,roam60d5_w500_evolution_h128_seed2008_r3,418.0,1,1000.0,324.0
hard,evolution,2008,4,roam60d5_w500_evolution_h128_seed2008_r4,1000.0,0,1000.0,156.0
hard,evolution,2008,5,roam60d5_w500_evolution_h128_seed2008_r5,1000.0,0,1000.0,300.0
hard,evolution,2008,6,roam60d5_w500_evolution_h128_seed2008_r6,732.0,1,1000.0,186.0
hard,evolution,2008,7,roam60d5_w500_evolution_h128_seed2008_r7,730.0,1,1000.0,546.0
hard,evolution,2008,8,roam60d5_w500_evolution_h128_seed2008_r8,816.0,1,1000.0,31.0
hard,evolution,2008,9,roam60d5_w500_evolution_h128_seed2008_r9,394.0,1,1000.0,306.0
hard,evolution,2008,10,roam60d5_w500_evolution_h128_seed2008_r10,824.0,1,1000.0,609.0
hard,evolution,2009,1,roam60d5_w500_evolution_h128_seed2009_r1,105.0,1,1000.0,95.0
hard,evolution,2009,2,roam60d5_w500_evolution_h128_seed2009_r2,682.0,1,1000.0,279.0
hard,evolution,2009,3,roam60d5_w500_evolution_h128_seed2009_r3,589.0,1,1000.0,477.0
hard,evolution,2009,4,roam60d5_w500_evolution_h128_seed2009_r4,100.0,1,1000.0,35.0
hard,evolution,2009,5,roam60d5_w500_evolution_h128_seed2009_r5,632.0,1,1000.0,507.0
hard,evolution,2009,6,roam60d5_w500_evolution_h128_seed2009_r6,648.0,1,1000.0,25.0
hard,evolution,2009,7,roam60d5_w500_evolution_h128_seed2009_r7,307.0,1,1000.0,25.0
hard,evolution,2009,8,roam60d5_w500_evolution_h128_seed2009_r8,127.0,1,1000.0,106.0
hard,evolution,2009,9,roam60d5_w500_evolution_h128_seed2009_r9,112.0,1,1000.0,25.0
hard,evolution,2009,10,roam60d5_w500_evolution_h128_seed2009_r10,112.0,1,1000.0,25.0
hard,evolution,2010,1,roam60d5_w500_evolution_h128_seed2010_r1,121.0,1,1000.0,82.0
hard,evolution,2010,2,roam60d5_w500_evolution_h128_seed2010_r2,579.0,1,1000.0,25.0
hard,evolution,2010,3,roam60d5_w500_evolution_h128_seed2010_r3,109.0,1,1000.0,43.0
hard,evolution,2010,4,roam60d5_w500_evolution_h128_seed2010_r4,94.0,1,1000.0,37.0
hard,evolution,2010,5,roam60d5_w500_evolution_h128_seed2010_r5,597.0,1,1000.0,52.0
hard,evolution,2010,6,roam60d5_w500_evolution_h128_seed2010_r6,130.0,1,1000.0,37.0
hard,evolution,2010,7,roam60d5_w500_evolution_h128_seed2010_r7,121.0,1,1000.0,91.0
hard,evolution,2010,8,roam60d5_w500_evolution_h128_seed2010_r8,831.0,1,1000.0,639.0
hard,evolution,2010,9,roam60d5_w500_evolution_h128_seed2010_r9,325.0,1,1000.0,325.0
hard,evolution,2010,10,roam60d5_w500_evolution_h128_seed2010_r10,127.0,1,1000.0,112.0
hard,learning,2001,1,roam60d5_w500_learning_h128_lr0.02_seed2001_r1,54.0,1,1000.0,7.0
hard,learning,2001,2,roam60d5_w500_learning_h128_lr0.02_seed2001_r2,52.0,1,1000.0,16.0
hard,learning,2001,3,roam60d5_w500_learning_h128_lr0.02_seed2001_r3,64.0,1,1000.0,7.0
hard,learning,2001,4,roam60d5_w500_learning_h128_lr0.02_seed2001_r4,34.0,1,1000.0,16.0
hard,learning,2001,5,roam60d5_w500_learning_h128_lr0.02_seed2001_r5,49.0,1,1000.0,10.0
hard,learning,2001,6,roam60d5_w500_learning_h128_lr0.02_seed2001_r6,54.0,1,1000.0,16.0
hard,learning,2001,7,roam60d5_w500_learning_h128_lr0.02_seed2001_r7,64.0,1,1000.0,10.0
hard,learning,2001,8,roam60d5_w500_learning_h128_lr0.02_seed2001_r8,52.0,1,1000.0,7.0
hard,learning,2001,9,roam60d5_w500_learning_h128_lr0.02_seed2001_r9,37.0,1,1000.0,13.0
hard,learning,2001,10,roam60d5_w500_learning_h128_lr0.02_seed2001_r10,54.0,1,1000.0,16.0
hard,learning,2002,1,roam60d5_w500_learning_h128_lr0.02_seed2002_r1,42.0,1,1000.0,10.0
hard,learning,2002,2,roam60d5_w500_learning_h128_lr0.02_seed2002_r2,67.0,1,1000.0,16.0
hard,learning,2002,3,roam60d5_w500_learning_h128_lr0.02_seed2002_r3,55.0,1,1000.0,13.0
hard,learning,2002,4,roam60d5_w500_learning_h128_lr0.02_seed2002_r4,46.0,1,1000.0,7.0
hard,learning,2002,5,roam60d5_w500_learning_h128_lr0.02_seed2002_r5,49.0,1,1000.0,13.0
hard,learning,2002,6,roam60d5_w500_learning_h128_lr0.02_seed2002_r6,109.0,1,1000.0,7.0
hard,learning,2002,7,roam60d5_w500_learning_h128_lr0.02_seed2002_r7,40.0,1,1000.0,7.0
hard,learning,2002,8,roam60d5_w500_learning_h128_lr0.02_seed2002_r8,49.0,1,1000.0,13.0
hard,learning,2002,9,roam60d5_w500_learning_h128_lr0.02_seed2002_r9,57.0,1,1000.0,7.0
hard,learning,2002,10,roam60d5_w500_learning_h128_lr0.02_seed2002_r10,52.0,1,1000.0,16.0
hard,learning,2003,1,roam60d5_w500_learning_h128_lr0.02_seed2003_r1,55.0,1,1000.0,16.0
hard,learning,2003,2,roam60d5_w500_learning_h128_lr0.02_seed2003_r2,135.0,1,1000.0,99.0
hard,learning,2003,3,roam60d5_w500_learning_h128_lr0.02_seed2003_r3,43.0,1,1000.0,7.0
hard,learning,2003,4,roam60d5_w500_learning_h128_lr0.02_seed2003_r4,77.0,1,1000.0,19.0
hard,learning,2003,5,roam60d5_w500_learning_h128_lr0.02_seed2003_r5,67.0,1,1000.0,19.0
hard,learning,2003,6,roam60d5_w500_learning_h128_lr0.02_seed2003_r6,64.0,1,1000.0,10.0
hard,learning,2003,7,roam60d5_w500_learning_h128_lr0.02_seed2003_r7,40.0,1,1000.0,13.0
hard,learning,2003,8,roam60d5_w500_learning_h128_lr0.02_seed2003_r8,52.0,1,1000.0,13.0
hard,learning,2003,9,roam60d5_w500_learning_h128_lr0.02_seed2003_r9,61.0,1,1000.0,16.0
hard,learning,2003,10,roam60d5_w500_learning_h128_lr0.02_seed2003_r10,64.0,1,1000.0,16.0
hard,learning,2004,1,roam60d5_w500_learning_h128_lr0.02_seed2004_r1,43.0,1,1000.0,13.0
hard,learning,2004,2,roam60d5_w500_learning_h128_lr0.02_seed2004_r2,46.0,1,1000.0,19.0
hard,learning,2004,3,roam60d5_w500_learning_h128_lr0.02_seed2004_r3,43.0,1,1000.0,16.0
hard,learning,2004,4,roam60d5_w500_learning_h128_lr0.02_seed2004_r4,42.0,1,1000.0,10.0
hard,learning,2004,5,roam60d5_w500_learning_h128_lr0.02_seed2004_r5,43.0,1,1000.0,10.0
hard,learning,2004,6,roam60d5_w500_learning_h128_lr0.02_seed2004_r6,42.0,1,1000.0,16.0
hard,learning,2004,7,roam60d5_w500_learning_h128_lr0.02_seed2004_r7,40.0,1,1000.0,10.0
hard,learning,2004,8,roam60d5_w500_learning_h128_lr0.02_seed2004_r8,42.0,1,1000.0,10.0
hard,learning,2004,9,roam60d5_w500_learning_h128_lr0.02_seed2004_r9,43.0,1,1000.0,13.0
hard,learning,2004,10,roam60d5_w500_learning_h128_lr0.02_seed2004_r10,51.0,1,1000.0,13.0
hard,learning,2005,1,roam60d5_w500_learning_h128_lr0.02_seed2005_r1,37.0,1,1000.0,13.0
hard,learning,2005,2,roam60d5_w500_learning_h128_lr0.02_seed2005_r2,49.0,1,1000.0,13.0
hard,learning,2005,3,roam60d5_w500_learning_h128_lr0.02_seed2005_r3,57.0,1,1000.0,7.0
hard,learning,2005,4,roam60d5_w500_learning_h128_lr0.02_seed2005_r4,49.0,1,1000.0,13.0
hard,learning,2005,5,roam60d5_w500_learning_h128_lr0.02_seed2005_r5,61.0,1,1000.0,13.0
hard,learning,2005,6,roam60d5_w500_learning_h128_lr0.02_seed2005_r6,67.0,1,1000.0,13.0
hard,learning,2005,7,roam60d5_w500_learning_h128_lr0.02_seed2005_r7,37.0,1,1000.0,7.0
hard,learning,2005,8,roam60d5_w500_learning_h128_lr0.02_seed2005_r8,69.0,1,1000.0,7.0
hard,learning,2005,9,roam60d5_w500_learning_h128_lr0.02_seed2005_r9,45.0,1,1000.0,7.0
hard,learning,2005,10,roam60d5_w500_learning_h128_lr0.02_seed2005_r10,46.0,1,1000.0,7.0
hard,learning,2006,1,roam60d5_w500_learning_h128_lr0.02_seed2006_r1,48.0,1,1000.0,16.0
hard,learning,2006,2,roam60d5_w500_learning_h128_lr0.02_seed2006_r2,43.0,1,1000.0,13.0
hard,learning,2006,3,roam60d5_w500_learning_h128_lr0.02_seed2006_r3,43.0,1,1000.0,16.0
hard,learning,2006,4,roam60d5_w500_learning_h128_lr0.02_seed2006_r4,58.0,1,1000.0,13.0
hard,learning,2006,5,roam60d5_w500_learning_h128_lr0.02_seed2006_r5,51.0,1,1000.0,13.0
hard,learning,2006,6,roam60d5_w500_learning_h128_lr0.02_seed2006_r6,51.0,1,1000.0,13.0
hard,learning,2006,7,roam60d5_w500_learning_h128_lr0.02_seed2006_r7,43.0,1,1000.0,13.0
hard,learning,2006,8,roam60d5_w500_learning_h128_lr0.02_seed2006_r8,61.0,1,1000.0,7.0
hard,learning,2006,9,roam60d5_w500_learning_h128_lr0.02_seed2006_r9,43.0,1,1000.0,13.0
hard,learning,2006,10,roam60d5_w500_learning_h128_lr0.02_seed2006_r10,78.0,1,1000.0,7.0
hard,learning,2007,1,roam60d5_w500_learning_h128_lr0.02_seed2007_r1,55.0,1,1000.0,7.0
hard,learning,2007,2,roam60d5_w500_learning_h128_lr0.02_seed2007_r2,46.0,1,1000.0,10.0
hard,learning,2007,3,roam60d5_w500_learning_h128_lr0.02_seed2007_r3,55.0,1,1000.0,7.0
hard,learning,2007,4,roam60d5_w500_learning_h128_lr0.02_seed2007_r4,36.0,1,1000.0,7.0
hard,learning,2007,5,roam60d5_w500_learning_h128_lr0.02_seed2007_r5,46.0,1,1000.0,7.0
hard,learning,2007,6,roam60d5_w500_learning_h128_lr0.02_seed2007_r6,55.0,1,1000.0,13.0
hard,learning,2007,7,roam60d5_w500_learning_h128_lr0.02_seed2007_r7,30.0,1,1000.0,10.0
hard,learning,2007,8,roam60d5_w500_learning_h128_lr0.02_seed2007_r8,46.0,1,1000.0,10.0
hard,learning,2007,9,roam60d5_w500_learning_h128_lr0.02_seed2007_r9,55.0,1,1000.0,7.0
hard,learning,2007,10,roam60d5_w500_learning_h128_lr0.02_seed2007_r10,37.0,1,1000.0,7.0
hard,learning,2008,1,roam60d5_w500_learning_h128_lr0.02_seed2008_r1,52.0,1,1000.0,16.0
hard,learning,2008,2,roam60d5_w500_learning_h128_lr0.02_seed2008_r2,285.0,1,1000.0,16.0
hard,learning,2008,3,roam60d5_w500_learning_h128_lr0.02_seed2008_r3,48.0,1,1000.0,10.0
hard,learning,2008,4,roam60d5_w500_learning_h128_lr0.02_seed2008_r4,46.0,1,1000.0,13.0
hard,learning,2008,5,roam60d5_w500_learning_h128_lr0.02_seed2008_r5,49.0,1,1000.0,10.0
hard,learning,2008,6,roam60d5_w500_learning_h128_lr0.02_seed2008_r6,63.0,1,1000.0,16.0
hard,learning,2008,7,roam60d5_w500_learning_h128_lr0.02_seed2008_r7,64.0,1,1000.0,10.0
hard,learning,2008,8,roam60d5_w500_learning_h128_lr0.02_seed2008_r8,58.0,1,1000.0,10.0
hard,learning,2008,9,roam60d5_w500_learning_h128_lr0.02_seed2008_r9,52.0,1,1000.0,10.0
hard,learning,2008,10,roam60d5_w500_learning_h128_lr0.02_seed2008_r10,58.0,1,1000.0,10.0
hard,learning,2009,1,roam60d5_w500_learning_h128_lr0.02_seed2009_r1,43.0,1,1000.0,13.0
hard,learning,2009,2,roam60d5_w500_learning_h128_lr0.02_seed2009_r2,55.0,1,1000.0,13.0
hard,learning,2009,3,roam60d5_w500_learning_h128_lr0.02_seed2009_r3,55.0,1,1000.0,10.0
hard,learning,2009,4,roam60d5_w500_learning_h128_lr0.02_seed2009_r4,51.0,1,1000.0,13.0
hard,learning,2009,5,roam60d5_w500_learning_h128_lr0.02_seed2009_r5,37.0,1,1000.0,13.0
hard,learning,2009,6,roam60d5_w500_learning_h128_lr0.02_seed2009_r6,52.0,1,1000.0,13.0
hard,learning,2009,7,roam60d5_w500_learning_h128_lr0.02_seed2009_r7,52.0,1,1000.0,13.0
hard,learning,2009,8,roam60d5_w500_learning_h128_lr0.02_seed2009_r8,52.0,1,1000.0,13.0
hard,learning,2009,9,roam60d5_w500_learning_h128_lr0.02_seed2009_r9,46.0,1,1000.0,10.0
hard,learning,2009,10,roam60d5_w500_learning_h128_lr0.02_seed2009_r10,55.0,1,1000.0,7.0
hard,learning,2010,1,roam60d5_w500_learning_h128_lr0.02_seed2010_r1,46.0,1,1000.0,13.0
hard,learning,2010,2,roam60d5_w500_learning_h128_lr0.02_seed2010_r2,49.0,1,1000.0,13.0
hard,learning,2010,3,roam60d5_w500_learning_h128_lr0.02_seed2010_r3,49.0,1,1000.0,16.0
hard,learning,2010,4,roam60d5_w500_learning_h128_lr0.02_seed2010_r4,40.0,1,1000.0,13.0
hard,learning,2010,5,roam60d5_w500_learning_h128_lr0.02_seed2010_r5,46.0,1,1000.0,13.0
hard,learning,2010,6,roam60d5_w500_learning_h128_lr0.02_seed2010_r6,61.0,1,1000.0,13.0
hard,learning,2010,7,roam60d5_w500_learning_h128_lr0.02_seed2010_r7,61.0,1,1000.0,13.0
hard,learning,2010,8,roam60d5_w500_learning_h128_lr0.02_seed2010_r8,46.0,1,1000.0,13.0
hard,learning,2010,9,roam60d5_w500_learning_h128_lr0.02_seed2010_r9,51.0,1,1000.0,13.0
hard,learning,2010,10,roam60d5_w500_learning_h128_lr0.02_seed2010_r10,40.0,1,1000.0,13.0
hard,pure_rl,2001,1,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r1,47.0,1,1000.0,5.0
hard,pure_rl,2001,2,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r2,60.0,1,1000.0,5.0
hard,pure_rl,2001,3,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r3,33.0,1,1000.0,5.0
hard,pure_rl,2001,4,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r4,41.0,1,1000.0,2.0
hard,pure_rl,2001,5,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r5,65.0,1,1000.0,2.0
hard,pure_rl,2001,6,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r6,122.0,1,1000.0,5.0
hard,pure_rl,2001,7,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r7,212.0,1,1000.0,5.0
hard,pure_rl,2001,8,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r8,62.0,1,1000.0,5.0
hard,pure_rl,2001,9,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r9,50.0,1,1000.0,5.0
hard,pure_rl,2001,10,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2001_r10,32.0,1,1000.0,5.0
hard,pure_rl,2002,1,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r1,44.0,1,1000.0,3.0
hard,pure_rl,2002,2,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r2,32.0,1,1000.0,2.0
hard,pure_rl,2002,3,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r3,38.0,1,1000.0,5.0
hard,pure_rl,2002,4,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r4,41.0,1,1000.0,5.0
hard,pure_rl,2002,5,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r5,23.0,1,1000.0,2.0
hard,pure_rl,2002,6,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r6,63.0,1,1000.0,8.0
hard,pure_rl,2002,7,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r7,57.0,1,1000.0,3.0
hard,pure_rl,2002,8,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r8,27.0,1,1000.0,8.0
hard,pure_rl,2002,9,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r9,32.0,1,1000.0,2.0
hard,pure_rl,2002,10,roam60d5_w500_purerl_h128_noeps_lr0.02_seed2002_r10,155.0,1,1000.0,17.0
